oportunidade;empresa;data_criacao;data_envio_proposta;data_fechada;data_ultima_modificacao;valor;fase_comercial;nova_venda;finalidade;origem;departamento;motivo_perdido;tipo_venda;erp;pagamento;produto;sku;quantidade;vendedor
959839;Empresa 200;02/05/2022;02/05/2022;;06/05/2022;183302.5;Congelada;NV - 0022334;Uso e consumo;;PCS;;Cotação;;Boleto;Notebook Acer Aspire 5 Intel Core I5-10210U 8GB (GeForce MX250 2GB) 256GB SSD W11 15,6” FHD IPS Prata A515-54G-55HW;4651637831;50;Vendedor K
960053;Empresa 932;02/05/2022;02/05/2022;02/05/2022;03/05/2022;846;Projeto em andamento;NV - 0022361;Uso e consumo;;;;Cotação;;Faturado;Papel Chamex A4 75g Caixa com 10 Pacote 500 folhas;4063540231;5;Vendedor E
960049;Empresa 299;02/05/2022;02/05/2022;03/05/2022;09/05/2022;8699.97;Projeto em andamento;NV - 0022359;Uso e consumo;;ELETRONICOS (TVs);;Cotação;;Faturado;"Smart TV Philips Android 55"" 4k 55pug7406/78, Google Assistant";4600479334;3;Vendedor S
960049;Empresa 299;02/05/2022;02/05/2022;03/05/2022;09/05/2022;3327.96;Projeto em andamento;NV - 0022360;Uso e consumo;;ELETRONICOS (TVs);;Cotação;;Faturado;TV LED 32'' Philco PTV32G50D HD com Conversor e Receptor Digital;134574798;3;Vendedor S
960095;Empresa 3187;02/05/2022;02/05/2022;;02/05/2022;98591;Cotando;NV - 0022366;;;TELEFONIA;;Cotação;;Faturado;iPhone 12 Apple 128GB iOS 5G Wi-Fi Tela 6.1'' Câmera 12MP;3624889418;19;Vendedor X
960095;Empresa 3187;02/05/2022;02/05/2022;;02/05/2022;144172;Cotando;NV - 0022375;;;TELEFONIA;;Cotação;;Faturado;iPhone 13 Apple 128GB iOS 5G Wi-Fi Tela 6.1'' Câmera Dupla 12MP - Azul;4864624187;;Vendedor X
960103;Empresa 2473;02/05/2022;02/05/2022;03/05/2022;04/05/2022;5795.66;Projeto em andamento;NV - 0022368;Uso e consumo;;ELETRODOMESTICOS;;Cotação;;Faturado;Geladeira/Refrigerador Electrolux DC35A Branca 260L Cycle Defrost;111957471;5;Vendedor E
960092;Empresa 726;02/05/2022;02/05/2022;12/05/2022;12/05/2022;12712;Projeto em andamento;NV - 0022364;Uso e consumo;;TELEFONIA;;;;Faturado;Smartphone Samsung Galaxy A52 128GB 4G Wi-Fi Tela 6.5'' Dual Chip;2937116547;8;Vendedor F
960106;Empresa 2408;02/05/2022;02/05/2022;;12/05/2022;2419.97;Fechada e Perdida;NV - 0022369;Uso e consumo;;ELETRONICOS (TVs);Cliente - Desistência da compra;;;Faturado;"Smart Tv Philco 24"" Resolução Em Hd Fast Smart Com Processador";1803456474;2;Vendedor F
960116;Empresa 4;02/05/2022;02/05/2022;02/05/2022;02/05/2022;1958.2;Projeto em andamento;NV - 0022374;Uso e consumo;;;;;;Faturado;Smartphone Samsung Galaxy A12 64GB 4G Wi-Fi Tela 6.5'' Dual Chip 4GB R...;3586826571;2;Vendedor K
962140;Empresa 3188;10/05/2022;03/05/2022;06/05/2022;10/05/2022;780;Projeto em andamento;NV - 0022602;Revenda;;TELEFONIA;;Cotação;;Cartão de Crédito;Carregador USB-C de 20W - Apple;2444785451;6;Vendedor G
962140;Empresa 3188;10/05/2022;03/05/2022;06/05/2022;10/05/2022;52892;Projeto em andamento;NV - 0022601;Revenda;;TELEFONIA;;Cotação;;Cartão de Crédito;Smartphone Samsung Galaxy S20 Fe 128GB 4G Wi-Fi Tela 6.5'' Dual Chip 6GB RAM Câmera Tripla + Selfie 32MP - Cloud Navy;3234381205;28;Vendedor G
961115;Empresa 97;05/05/2022;03/05/2022;05/05/2022;29/07/2022;275.38;Fechada e Ganha;NV - 0022471;Uso e consumo;Caixa Off;ELETROPORTÁTEIS;;Cotação;;Faturado;Ventilador de coluna 40cm Mondial VTX-40C-8P Turbo preto/cinza - 220V;3154707113;1;Vendedor R
957967;Empresa 525;26/04/2022;03/05/2022;04/05/2022;04/05/2022;4373.06;Projeto em andamento;NV - 0022097;Uso e consumo;;ELETRODOMESTICOS;;Cotação;;;Geladeira/Refrigerador Electrolux DC35A Branca 260L Cycle Defrost;111957471;2;Vendedor E
962138;Empresa 3188;10/05/2022;03/05/2022;06/05/2022;10/05/2022;49000;Projeto em andamento;NV - 0022597;Revenda;;TELEFONIA;;Cotação;;Cartão de Crédito;"iPhone 11 Apple (64GB) Preto Tela 6,1"" 4G Câmera 12MP iOS";1611315984;14;Vendedor G
962138;Empresa 3188;10/05/2022;03/05/2022;06/05/2022;10/05/2022;66000;Projeto em andamento;NV - 0022598;Revenda;;TELEFONIA;;Cotação;;Cartão de Crédito;iPhone 12 Apple 64GB iOS 5G Wi-Fi Tela 6.1'' Câmera 12MP - Preto;3591023246;15;Vendedor G
962138;Empresa 3188;10/05/2022;03/05/2022;06/05/2022;10/05/2022;2990;Projeto em andamento;NV - 0022599;Revenda;;TELEFONIA;;Cotação;;Cartão de Crédito;Carregador USB-C de 20W - Apple;2444785451;23;Vendedor G
962138;Empresa 3188;10/05/2022;03/05/2022;06/05/2022;10/05/2022;16799.94;Projeto em andamento;NV - 0022596;Revenda;;TELEFONIA;;Cotação;;Cartão de Crédito;Smartphone Samsung Galaxy S21 128GB 5G Wi-Fi Tela 6.2'' Dual Chip 8GB RAM Câmera Tripla + Selfie 10MP - Cinza;2875240402;6;Vendedor G
959929;Empresa 3189;02/05/2022;03/05/2022;;10/06/2022;13286.02;Fechada e Perdida;NV - 0022342;Uso e consumo;;ELETROPORTÁTEIS;Cliente - Desistência da compra;Cotação;;Faturado;Batedeira Mondial Prática B-44-R 3,6L 3 Velocidades 400w Vermelha - 12...;1654947842;50;Vendedor E
959956;Empresa 1553;02/05/2022;03/05/2022;;12/05/2022;27596;Fechada e Perdida;NV - 0022344;Uso e consumo;;INFORMÁTICA E ACESSÓRIOS;Cliente - Desistência da compra;Cotação;;;Kit Computador All in One Dell Inspiron 5400-OS30F LED 23.8 fhd;3219163921;4;Vendedor F
960249;Empresa 385;03/05/2022;03/05/2022;06/05/2022;09/05/2022;96696;Projeto em andamento;NV - 0022381;Uso e consumo;;TELEFONIA;;Cotação;;Faturado;Smartphone Samsung Galaxy A52 128GB 4G Wi-Fi Tela 6.5'' Dual Chip 6GB;2937116387;54;Vendedor E
960510;Empresa 4;03/05/2022;03/05/2022;03/05/2022;03/05/2022;23281;Projeto em andamento;NV - 0022408;Uso e consumo;;;;;;Faturado;"iPhone 11 Apple (128GB) Preto tela 6,1"" Câmera 12MP iOS";1611318026;3;Vendedor K
960492;Empresa 13;03/05/2022;03/05/2022;;22/09/2022;98999;Fechada e Perdida;NV - 0022405;Uso e consumo;;TELEFONIA;Cliente - Desistência da compra;;;Faturado;Smartphone Motorola Moto E7 Dual Chip Android 10 Tela 6.5” 64GB Câmera 48MP + 2MP Frontal 5MP – Cinza Metálico;0;100;Vendedor F
960522;Empresa 3190;03/05/2022;03/05/2022;03/05/2022;03/05/2022;5079.32;Projeto em andamento;NV - 0022412;Uso e consumo;;ELETROPORTÁTEIS;;Cotação;;Boleto;Bebedouro de Coluna egcqf he Esmaltec;4651442937;2;Vendedor E
960518;Empresa 3024;03/05/2022;03/05/2022;;23/05/2022;760026;Fechada e Perdida;NV - 0022411;Uso e consumo;;TABLETS;Cliente - Desistência da compra;Cotação;;Faturado;Tablet Lenovo Tab P11 Plus Octa-Core 4GB 64GB Wi-Fi Android;4636046389;394;Vendedor C
960287;Empresa 2058;03/05/2022;03/05/2022;;09/05/2022;151057.48;Fechada e Perdida;NV - 0022385;Uso e consumo;;TABLETS;Cliente - Desistência da compra;Cotação;;Boleto;"Tablet Samsung Galaxy A8 64GB Wi-Fi Tela 10.5"" Android Octa-Core";4638019018;108;Vendedor E
960573;Empresa 532;03/05/2022;03/05/2022;03/05/2022;04/05/2022;7592.98;Projeto em andamento;NV - 0022419;Uso e consumo;;TELEFONIA;;Cotação;;Faturado;4 Samsung Galaxy A03/ 1 iPhone 12 Mini;4342102701;5;Vendedor E
956070;Empresa 2331;20/04/2022;03/05/2022;05/05/2022;05/05/2022;2584.98;Projeto em andamento;NV - 0021938;Uso e consumo;;ELETRODOMESTICOS;;Cotação;;Faturado;Geladeira/Refrigerador Electrolux Duplex DFN41 Frost Free 371L Branca - 110V;1808805821;1;Vendedor E
956122;Empresa 385;20/04/2022;03/05/2022;;03/05/2022;101000;Congelada;NV - 0021947;;;TELEFONIA;;Cotação;;;;0;;Vendedor K
960066;Empresa 2510;02/05/2022;03/05/2022;;12/05/2022;5000;Fechada e Perdida;NV - 0022362;;;TABLETS;Cliente - Desistência da compra;Cotação;;;;0;;Vendedor F
960096;Empresa 2346;02/05/2022;03/05/2022;;27/05/2022;6010.99;Fechada e Perdida;NV - 0022367;Uso e consumo;;ELETRONICOS (TVs);Cliente - Preço;Cotação;;Faturado;Smartphone Samsung Galaxy Note 20 256GB 5G Wi-Fi Tela 6.7'';4579621366;2;Vendedor C
960105;Empresa 3191;02/05/2022;03/05/2022;;09/05/2022;250000;Fechada e Perdida;NV - 0022370;Uso e consumo;;INFORMÁTICA E ACESSÓRIOS;Cliente - Desistência da compra;Cotação;;;Caixa de som, controle de PS$, Wifi e carregador portátil;0;350;Vendedor K
960094;Empresa 3192;02/05/2022;03/05/2022;16/05/2022;16/05/2022;12556.4;Fechada e Perdida;NV - 0022365;Uso e consumo;;TELEFONIA;Cliente - Preço;Cotação;;;;4424395413;4;Vendedor K
959767;Empresa 3193;02/05/2022;03/05/2022;10/05/2022;10/05/2022;14818.1;Projeto em andamento;NV - 0022325;Uso e consumo;;TELEFONIA;;Cotação;;Faturado;Apple iPhone 13 Pro Max 128GB iOS 5G Wi-Fi Tela 6.7'' Câmera Tripla 12MP + Sensor LiDAR - Grafite;3923260231;2;Vendedor C
960418;Empresa 115;03/05/2022;03/05/2022;;16/05/2022;100000;Fechada e Perdida;NV - 0022395;Uso e consumo;;AUDIO;Cliente - Desistência da compra;Cotação;;Faturado;Brindes para Funcionários;0;40;Vendedor C
960450;Empresa 468;03/05/2022;03/05/2022;;10/05/2022;887.3;Fechada e Perdida;NV - 0022400;Uso e consumo;;INFORMÁTICA E ACESSÓRIOS;Cliente - Preço;;;Boleto;Leitor de Código de Barras Bematech BR-520 c/ Suporte 1D e 2D;3677606215;2;Vendedor F
960466;Empresa 1121;03/05/2022;03/05/2022;;05/05/2022;88882.18;Congelada;NV - 0022401;Uso e consumo;;ELETRODOMESTICOS;;;;Faturado;Geladeira/Refrigerador Consul Duplex Frost Free 340 litros CRM39 Branca 220V;0;;Vendedor F
960343;Empresa 1791;03/05/2022;03/05/2022;;16/05/2022;176966.72;Fechada e Perdida;NV - 0022393;Uso e consumo;;TABLETS;Cliente - Preço;Cotação;;Boleto;"Tablet Samsung Galaxy A8 64GB Wi-Fi 4G Tela 10.5"" Android Octa-Core - Cinza";4638018613;112;Vendedor F
960974;Empresa 521;04/05/2022;04/05/2022;24/05/2022;24/05/2022;6269.98;Fechada e Perdida;NV - 0022457;Uso e consumo;;ELETRONICOS (TVs);Cliente - Desistência da compra;Cotação;;;"Smart TV 55"" UHD Samsung 4k 55AU7700 Processador Crystal 4k Tela";3069509649;2;Vendedor K
960974;Empresa 521;04/05/2022;04/05/2022;24/05/2022;24/05/2022;12399.98;Fechada e Perdida;NV - 0022458;Uso e consumo;;ELETRONICOS (TVs);Cliente - Desistência da compra;Cotação;;;"Smart TV 75"" UHD Samsung 4k 75AU7700 Processador Crystal 4k Tela Sem";3069509542;2;Vendedor K
961300;Empresa 3194;05/05/2022;04/05/2022;11/05/2022;11/05/2022;2654.89;Projeto em andamento;NV - 0022675;Uso e consumo;;TELEFONIA;;Cotação;;;Smartphone Samsung Galaxy M22 128GB 4G Wi-Fi Tela 6,4'' Dual Chip 4GB ...;3761099869;2;Vendedor K
958491;Empresa 3195;27/04/2022;04/05/2022;04/05/2022;09/05/2022;22262.04;Projeto em andamento;NV - 0022173;Uso e consumo;;PCS;;Cotação;;Boleto;"Notebook Ideapad Gaming 3i Intel Core i7-10750H 8GB (Geforce GTX 1650 4GB) 512GB SSD FHD W10 15.6"" Azul";3216929020;10;Vendedor E
958870;Empresa 97;28/04/2022;04/05/2022;04/05/2022;04/05/2022;513.98;Projeto em andamento;NV - 0022236;Uso e consumo;;ELETRODOMESTICOS;;Cotação;;Faturado;Forno micro-ondas Electrolux MTD30 20 litros 110v;119757801;1;Vendedor E
958971;Empresa 378;28/04/2022;04/05/2022;17/05/2022;17/05/2022;3487.48;Projeto em andamento;NV - 0022243;Uso e consumo;;ELETRODOMESTICOS;;Cotação;;;Lava e Seca Smart LG VC4 11kg CV5011WG4 com Inteligência Artificial AI...;1679419675;1;Vendedor K
960493;Empresa 3196;03/05/2022;04/05/2022;30/06/2022;30/06/2022;20223;Projeto em andamento;NV - 0022406;Uso e consumo;;TELEFONIA;;Cotação;;Cartão de Crédito;Smartphone Samsung Galaxy A03 Core 32GB;4342102701;30;Vendedor C
960244;Empresa 2910;03/05/2022;04/05/2022;19/05/2022;19/05/2022;2158.2;Projeto em andamento;NV - 0022379;Uso e consumo;;TELEFONIA;;Cotação;;;Smartphone Samsung Galaxy A12;3586823417;2;Vendedor E
960480;Empresa 3197;03/05/2022;04/05/2022;13/05/2022;13/05/2022;8620;Projeto em andamento;NV - 0022402;Uso e consumo;;"AUDIO; TELEFONIA";;Cotação;;;"iPhone 12 Mini Apple (64GB) Preto tela 5,4"" Câmera dupla 12MP iOS";2290963285;2;Vendedor K
960274;Empresa 3198;03/05/2022;04/05/2022;;27/05/2022;10776.37;Fechada e Perdida;NV - 0022382;Uso e consumo;;TELEFONIA;Cliente - Desistência da compra;Cotação;;Boleto;Multifuncional + notebook + Caixa de Som;0;3;Vendedor C
960512;Empresa 3199;03/05/2022;04/05/2022;;10/05/2022;46669.87;Fechada e Perdida;NV - 0022435;Uso e consumo;;TELEFONIA;Cliente - Preço;Cotação;;Cartão de Crédito;"iPhone 11 Apple (64GB) Preto Tela 6,1"" 4G Câmera 12MP iOS";1611315984;13;Vendedor E
960275;Empresa 3200;03/05/2022;04/05/2022;;12/05/2022;42469.4;Fechada e Perdida;NV - 0022383;Uso e consumo;;TELEFONIA;B2W - Estoque (Perda de estoque);Cotação;;Boleto;Smartphone Motorola Moto G20 128GB 4G Wi-Fi Tela 6.5'' Dual Chip 4GB;3805072757;34;Vendedor F
960517;Empresa 427;03/05/2022;04/05/2022;17/05/2022;17/05/2022;1988.99;Projeto em andamento;NV - 0022410;Uso e consumo;;TELEFONIA;;Cotação;;;Smartphone Samsung Galaxy S20 Fe 128GB 4G Wi-Fi Tela 6.5'' Dual Chip 6...;3234381205;1;Vendedor K
960689;Empresa 1101;04/05/2022;04/05/2022;;10/05/2022;197949.95;Fechada e Perdida;NV - 0022426;Uso e consumo;;TABLETS;Cliente - Desistência da compra;Cotação;;Boleto;"Tablet Samsung Galaxy Tab S7 FE 128GB 4G Tela 12.4"" Android Octa-Core";3420720274;55;Vendedor K
960697;Empresa 3201;04/05/2022;04/05/2022;;13/05/2022;129199.66;Fechada e Perdida;NV - 0022427;Uso e consumo;;PCS;Cliente - Desistência da compra;Cotação;;Boleto;"Notebook Dell Inspiron I15-3501-WA46P Intel Core I5-1035G1 8GB 256GB SSD W11 15.6"" Preto";4752825831;34;Vendedor E
960777;Empresa 3202;04/05/2022;04/05/2022;20/05/2022;20/05/2022;231757.78;Projeto em andamento;NV - 0022432;Uso e consumo;;ELETRODOMESTICOS;;Cotação;;;Geladeira/Refrigerador Electrolux DC35A Branca 260L Cycle Defrost - 220v;111957471;112;Vendedor F
960821;Empresa 108;04/05/2022;04/05/2022;;14/06/2022;1044.99;Fechada e Perdida;NV - 0022434;Uso e consumo;;CONSTRUÇÃO & FERRAMENTAS - JARDIM;;Cotação;;;Lavadora De Alta Pressão K 3.98 - Kärcher - 220v;2134961763;1;Vendedor R
959784;Empresa 4;02/05/2022;04/05/2022;;04/05/2022;2100;Congelada;NV - 0022327;Uso e consumo;;MÓVEIS - ESCRITÓRIO;;Cotação;;;;0;;Vendedor K
960436;Empresa 4;03/05/2022;04/05/2022;10/05/2022;10/05/2022;2099.99;Projeto em andamento;NV - 0022397;Uso e consumo;;ELETRODOMESTICOS;;Cotação;;;Geladeira/Refrigerador Electrolux DC35A Branca 260L Cycle Defrost - 220v;111957454;1;Vendedor K
960439;Empresa 3203;03/05/2022;04/05/2022;;31/05/2022;8500;Fechada e Perdida;NV - 0022398;Uso e consumo;;ELETRONICOS (TVs);Cliente - Desistência da compra;Cotação;;;smart tvs;0;4;Vendedor F
961106;Empresa 456;05/05/2022;05/05/2022;;09/05/2022;2214.98;Fechada e Perdida;NV - 0022467;Uso e consumo;;ELETRONICOS (TVs);Cliente - Desistência da compra;Cotação;;;Smart TV LED 43'' Samsung 43T5300 Full HD 2 HDMI 1 USB WiF;1618074458;1;Vendedor E
961144;Empresa 3024;05/05/2022;05/05/2022;;10/05/2022;308760;Fechada e Perdida;NV - 0022475;Uso e consumo;;TABLETS;Cliente - Desistência da compra;Cotação;;;Tablet Samsung Galaxy A7 Lite 4g 32GB 3GB RAM SM-T225NZAPZTO;3420573340;310;Vendedor F
958116;Empresa 3204;26/04/2022;05/05/2022;;16/05/2022;6500;Fechada e Perdida;NV - 0022131;Uso e consumo;;ELETROPORTÁTEIS;Cliente - Pagamento - Crédito Negado;Cotação;;;;0;;Vendedor K
958118;Empresa 2916;26/04/2022;05/05/2022;05/05/2022;05/05/2022;15179.98;Projeto em andamento;NV - 0022463;Uso e consumo;;TELEFONIA;;Cotação;;Faturado;Apple iPhone 13 Pro Max 128GB iOS 5G;3923260353;2;Vendedor C
958118;Empresa 2916;26/04/2022;05/05/2022;05/05/2022;05/05/2022;16042.32;Projeto em andamento;NV - 0022464;Uso e consumo;;TELEFONIA;;Cotação;;Faturado;Apple iPhone 13 Pro 256GB iOS 5G Wi-Fi;3919423113;2;Vendedor C
958118;Empresa 2916;26/04/2022;05/05/2022;05/05/2022;05/05/2022;16828.82;Projeto em andamento;NV - 0022465;Uso e consumo;;TELEFONIA;;Cotação;;Faturado;"MacBook Air 13"" Apple M1 (8GB 256GB SSD) Cinza Espacial";2545080531;2;Vendedor C
958118;Empresa 2916;26/04/2022;05/05/2022;05/05/2022;05/05/2022;9448.2;Projeto em andamento;NV - 0022466;Uso e consumo;;TELEFONIA;;Cotação;;Faturado;Apple Watch Series 7 GPS + Cellular 41mm;4073516868;2;Vendedor C
961283;Empresa 3205;05/05/2022;05/05/2022;;31/05/2022;4401.97;Fechada e Perdida;NV - 0022488;Uso e consumo;;ELETRONICOS (TVs);Cliente - Desistência da compra;;;Faturado;Smart TV LED 43” LG 43UP7500 4K UHD Wi-Fi Bluetooth HDR ThinQAI;3280455594;2;Vendedor F
961257;Empresa 2956;05/05/2022;05/05/2022;05/05/2022;05/05/2022;2861.09;Projeto em andamento;NV - 0022486;Uso e consumo;;TELEFONIA;;Cotação;;Faturado;Smartphone Samsung Galaxy A32 128GB 4G Wi-Fi Tela 6.4'' Dual Chip 4GB RAM Câmera Quádrupla + Selfie 20MP - Preto;2969966917;2;Vendedor C
961299;Empresa 3206;05/05/2022;05/05/2022;06/05/2022;13/05/2022;3404.46;Projeto em andamento;NV - 0022490;Uso e consumo;;ELETRODOMESTICOS;;Cotação;;Faturado;Geladeira/Refrigerador Electrolux / Micro-ondas Consul;1808805987;2;Vendedor E
961300;Empresa 3194;05/05/2022;05/05/2022;11/05/2022;11/05/2022;7211.09;Projeto em andamento;NV - 0022491;Uso e consumo;;TELEFONIA;;Cotação;;;"iPhone 11 Apple (64GB) Preto Tela 6,1"" 4G Câmera 12MP iOS";1611315984;2;Vendedor K
961329;Empresa 3207;05/05/2022;05/05/2022;16/05/2022;16/05/2022;75990;Fechada e Perdida;NV - 0022496;Uso e consumo;;TELEFONIA;Cliente - Desistência da compra;Cotação;;Boleto;iPhone 13 Apple 128GB iOS 5G Wi-Fi Tela 6.1'' Câmera Dupla 12MP - (PRODUCT)RED;3919528417;10;Vendedor S
958233;Empresa 3208;27/04/2022;05/05/2022;06/05/2022;06/05/2022;12381.26;Projeto em andamento;NV - 0022145;Uso e consumo;;INFORMÁTICA E ACESSÓRIOS;;Cotação;;Faturado;Notebook Lenovo Ultrafino Ideapad 3i Intel Core i7-10510U 8GB 256GB;4200685180;2;Vendedor E
961345;Empresa 3209;05/05/2022;05/05/2022;16/05/2022;16/05/2022;34870;Fechada e Perdida;NV - 0022499;Uso e consumo;;PCS;Cliente - Desistência da compra;Cotação;;Boleto;"Notebook Samsung Intel Core i5-1135G7 8GB 256GB SSD W11 15,6"" NP550XDA-KH2BR - Cinza Chumbo";4100901640;10;Vendedor S
961352;Empresa 3210;05/05/2022;05/05/2022;05/05/2022;06/05/2022;93535.05;Projeto em andamento;NV - 0022500;Uso e consumo;;TELEFONIA;;Cotação;;Boleto;iPhone 12 Apple 64GB iOS 5G Wi-Fi Tela 6.1'' Câmera 12MP - Preto;3591023246;21;Vendedor C
961339;Empresa 3211;05/05/2022;05/05/2022;05/05/2022;05/05/2022;11114.97;Projeto em andamento;NV - 0022498;Uso e consumo;;;;;;;"Smart TV 60"" UHD Samsung 4k 60AU7700 Processador Crystal 4k";3480206550;3;Vendedor K
961231;Empresa 3212;05/05/2022;05/05/2022;02/06/2022;14/10/2022;147463.99;Fechada e Ganha;NV - 0022482;Uso e consumo;;TELEFONIA;;Cotação;;Faturado;Smartphone Motorola Moto G60 128GB 4G Wi-Fi Tela 6.8'' Dual Chip 4GB RAM Câmera Tripla + Selfie 32MP - Prata;4460647219;83;Vendedor E
961246;Empresa 3213;05/05/2022;05/05/2022;31/05/2022;31/05/2022;18877.8;Fechada e Perdida;NV - 0022485;Uso e consumo;;CLIMATIZAÇÃO;Cliente - Desistência da compra;Cotação;;Boleto;Ar Condicionado Split Inverter Philco 12000 BTUs PAC12000ITFM9W Frio - 220v;2386948477;10;Vendedor S
962189;Empresa 2051;10/05/2022;05/05/2022;;10/10/2022;13990;Fechada e Perdida;NV - 0022636;Revenda;;TELEFONIA;Cliente - Desistência da compra;Cotação;;Boleto;Smartphone Samsung Galaxy A22 128GB 4G Wi-Fi Tela 6.4'' Dual Chip 4GB RAM Câmera Quádrupla + Selfie 13MP - Preto;3518165272;10;Vendedor G
962186;Empresa 3214;10/05/2022;05/05/2022;;10/11/2022;40294.08;Fechada e Perdida;NV - 0022635;Uso e consumo;;INFORMÁTICA E ACESSÓRIOS;Cliente - Desistência da compra;Cotação;;Boleto;Webcam Full HD Logitech C920s com Microfone Embutido Proteção de Privacidade Video Widescreen 1080p - Compatível com Logitech Capture;177510903;96;Vendedor G
962196;Empresa 3215;10/05/2022;05/05/2022;19/05/2022;19/05/2022;207999.2;Congelada;NV - 0022642;Revenda;;AUDIO;;Cotação;;Boleto;Caixa de Som Bluetooth JBL Boombox 2 Preta com Classificação IPX7 A Prova D'água e até 24 horas de Bateria;2509665224;80;Vendedor G
958868;Empresa 378;28/04/2022;05/05/2022;16/05/2022;16/05/2022;4500;Fechada e Perdida;NV - 0022235;Uso e consumo;;ELETRODOMESTICOS;Cliente - Desistência da compra;Cotação;;;;0;;Vendedor K
958395;Empresa 525;27/04/2022;05/05/2022;06/05/2022;06/05/2022;3399.99;Projeto em andamento;NV - 0022163;Uso e consumo;;ELETRONICOS (TVs);;Cotação;;Faturado;Smart TV LED 55” LG 55NANO75 4K NanoCell 3x HDMI 2.0;3397039703;1;Vendedor C
962192;Empresa 3216;10/05/2022;05/05/2022;;10/10/2022;21480;Fechada e Perdida;NV - 0022640;Revenda;;AUDIO;Cliente - Desistência da compra;Cotação;;Boleto;Samsung Galaxy Buds 2 - Preto;3754679460;60;Vendedor G
962193;Empresa 3188;10/05/2022;05/05/2022;;10/10/2022;32280.81;Fechada e Perdida;NV - 0022641;Revenda;;TABLETS;Cliente - Desistência da compra;Cotação;;Boleto;"Tablet Samsung Galaxy A8 64GB Wi-Fi 4G Tela 10.5"" Android Octa-Core - Cinza";4638018613;19;Vendedor G
960677;Empresa 129;04/05/2022;05/05/2022;;19/05/2022;4941;Fechada e Perdida;NV - 0022425;Uso e consumo;;INFORMÁTICA E ACESSÓRIOS;B2W - Estoque (Falta de produto);Cotação;;Boleto;Projetor Epson PowerLite E20;3931900200;3;Vendedor C
960482;Empresa 2675;03/05/2022;05/05/2022;18/05/2022;18/05/2022;2538.88;Projeto em andamento;NV - 0022403;Uso e consumo;;ELETRODOMESTICOS;;Cotação;;;Geladeira Consul Cycle Defrost Duplex CRD37EB 334 litros com Freezer;110267831;1;Vendedor F
960517;Empresa 427;03/05/2022;05/05/2022;17/05/2022;17/05/2022;2868.1;Projeto em andamento;NV - 0022982;Uso e consumo;;TELEFONIA;;Cotação;;;Smartphone Samsung Galaxy A32 128GB 4G Wi-Fi Tela 6.4'' Dual Chip 4GB ...;2969966925;2;Vendedor K
960880;Empresa 163;04/05/2022;05/05/2022;;30/08/2022;2399;Fechada e Perdida;NV - 0022441;Uso e consumo;;ELETRONICOS (TVs);Cliente - Preço;Cotação;;Faturado;"Smart TV LG 43"" Full HD 43LM6370 Wi-Fi Bluetooth HDR Thinqai Compatível Com Inteligência Artificial";3397039527;1;Vendedor C
960917;Empresa 3217;04/05/2022;05/05/2022;24/05/2022;24/05/2022;156451.79;Fechada e Perdida;NV - 0022448;Uso e consumo;;ELETRONICOS (TVs);Cliente - Desistência da compra;Cotação;;;Smart TV LED 32'' Samsung Tizen HD 32T4300 2020 - WIFI, HDR;1618074634;110;Vendedor K
960072;Empresa 108;02/05/2022;05/05/2022;;14/06/2022;2134.9;Fechada e Perdida;NV - 0022363;Uso e consumo;;ELETRONICOS (TVs);Falta de integração;Cotação;;;1  Samsung Smart TV LED 40'' Tizen FHD 40T5300;1704351010;1;Vendedor R
961127;Empresa 3218;05/05/2022;06/05/2022;;31/05/2022;2379.98;Fechada e Perdida;NV - 0022472;Uso e consumo;;ELETRONICOS (TVs);Cliente - Desistência da compra;Cotação;;Faturado;"Smart Tv 43"" UHD Samsung 4k 43AU7700 Processador Crystal 4k";3068549711;1;Vendedor C
