Oportunidade;Empresa;Data_criacao;Data_envio_proposta;Data_fechada;Data_última_modificação;Valor;Fase_Comercial;Nova_Venda;Finalidade;Origem;Departamento;Motivo_perdido;Tipo_venda;ERP;Pagamento;Produto;SKU;Quantidade;Vendedor
965696;EMPRESA 2353;23/06/2022;23/06/2022;28/07/2022;28/07/2022;555,75;Fechada e Perdida;NV - 0024412;Uso e consumo;Caixa Off;"ELETROPORTÁTEIS; UTILIDADES DOMESTICAS";Cliente - Não informado / sem retorno;Cotação;;Faturado;L-900 Fb - Liquidificador Turbo Full Black 220v - Mondial;133428748;5;VENDEDOR S
965696;EMPRESA 2353;23/06/2022;23/06/2022;28/07/2022;28/07/2022;721,98;Fechada e Perdida;NV - 0024413;Uso e consumo;Caixa Off;"ELETROPORTÁTEIS; UTILIDADES DOMESTICAS";Cliente - Não informado / sem retorno;Cotação;;Faturado;Fritadeira Elétrica Sem Óleo Air Fryer Britânia BFR10P 3,5L Preta com Timer - 127v;1204687457;2;VENDEDOR S
965602;EMPRESA 3695;22/06/2022;23/06/2022;12/07/2022;12/07/2022;103773,63;Fechada e Perdida;NV - 0024359;Uso e consumo;;TELEFONIA;Cliente - Desistência da compra;Cotação;;;;0;;VENDEDOR K
965548;EMPRESA 2665;22/06/2022;23/06/2022;;19/07/2022;3995,16;Fechada e Perdida;NV - 0024320;Uso e consumo;;ELETRODOMESTICOS;Cliente - Desistência da compra;Cotação;;Boleto;Geladeira + Fogão;134567184;2;VENDEDOR C
965771;EMPRESA 3696;23/06/2022;23/06/2022;30/06/2022;30/06/2022;22999,9;Fechada e Perdida;NV - 0024446;Uso e consumo;;ELETRONICOS (TVs);Cliente - Desistência da compra;Cotação;;Boleto;Smart TV Semp Roku Led 50¿ Rk8500 4k UHD HDR Wifi Dual Band, 4 Hdmi, 1 Usb, Com Controle Por Aplicativo;4240755664;10;VENDEDOR S
965770;EMPRESA 456;23/06/2022;23/06/2022;23/06/2022;23/06/2022;3600;Projeto em andamento;NV - 0024445;Uso e consumo;;;;;;Faturado;Papel Chamex A4 75g Caixa com 10 Pacote 500 folhas;4063540231;20;VENDEDOR K
965647;EMPRESA 646;22/06/2022;23/06/2022;12/07/2022;12/07/2022;17627,4;Fechada e Perdida;NV - 0024388;Uso e consumo;;TELEFONIA;Cliente - Desistência da compra;Cotação;;;"Smartphone Samsung Galaxy A13 128GB 4G Wi-Fi Tela 6.6"" Dual Chip 4GB RAM Câmera";4807381502;14;VENDEDOR K
965624;EMPRESA 2227;22/06/2022;23/06/2022;;30/06/2022;14800,99;Fechada e Perdida;NV - 0024371;Uso e consumo;;PAPELARIA;Cliente - Desistência da compra;Cotação;;Faturado;Papel Chamex A4 75g Caixa com 10 Pacote 500 folhas;4063540231;80;VENDEDOR F
965758;EMPRESA 2466;23/06/2022;24/06/2022;06/07/2022;06/07/2022;11375,1;Projeto em andamento;NV - 0024434;Uso e consumo;;TABLETS;;Cotação;;;Tablet Samsung Galaxy A7 Lite Wi-Fi 64GB 4GB RAM SM-T220NZAUZTO;3420720338;10;VENDEDOR F
965839;EMPRESA 3697;24/06/2022;24/06/2022;28/06/2022;30/06/2022;12103,47;Projeto em andamento;NV - 0024518;Revenda;;"TABLETS; TELEFONIA";;Cotação;;Boleto;Tablet Samsung Galaxy A7 Lite 4g 32GB 3GB RAM SM-T225NZAPZTO;3420573366;12;VENDEDOR S
965839;EMPRESA 3697;24/06/2022;24/06/2022;28/06/2022;30/06/2022;445365;Projeto em andamento;NV - 0024516;Revenda;;"TABLETS; TELEFONIA";;Cotação;;Boleto;"iPhone 11 Apple (64GB) Preto Tela 6,1"" 4G Câmera 12MP iOS";1611315984;135;VENDEDOR S
965672;EMPRESA 2331;23/06/2022;24/06/2022;;19/07/2022;8359,56;Fechada e Perdida;NV - 0024398;Uso e consumo;;AUDIO;B2W - Estoque (Falta de produto);Cotação;;Faturado;Headset Gamer Dazz Immersion Som Surround 7.1 PC PS3 PS4 USB;1853883204;44;VENDEDOR C
965838;EMPRESA 652;24/06/2022;24/06/2022;30/06/2022;30/06/2022;7195,5;Projeto em andamento;NV - 0024515;Uso e consumo;;TELEFONIA;;Cotação;;;Smartphone Samsung Galaxy A32 128GB 4G Wi-Fi Tela 6.4'' Dual Chip 4GB ...;2969966925;5;VENDEDOR K
965837;EMPRESA 652;24/06/2022;24/06/2022;30/06/2022;30/06/2022;8632,77;Projeto em andamento;NV - 0024750;Uso e consumo;;TELEFONIA;;Cotação;;Faturado;Tablet Samsung Galaxy A7 Lite 4g 32GB 3GB RAM SM-T225NZAPZTO;3420573366;1;VENDEDOR K
965837;EMPRESA 652;24/06/2022;24/06/2022;30/06/2022;30/06/2022;7626,24;Projeto em andamento;NV - 0024511;Uso e consumo;;TELEFONIA;;Cotação;;Faturado;Smartphone Samsung Galaxy A32 128GB 4G Wi-Fi Tela 6.4'' Dual Chip 4GB ...;2969966925;5;VENDEDOR K
965713;EMPRESA 2757;23/06/2022;24/06/2022;12/07/2022;12/07/2022;3799,99;Fechada e Perdida;NV - 0024422;Uso e consumo;;ELETRONICOS (TVs);Cliente - Estoque - falta de produto;Cotação;;;Smart TV LED 55” LG 55UP7550 4K UHD 55UP7550 Wi-Fi Bluetooth HDR Inteligência Artificial ThinQ Smart Magic Google Alexa;3280464781;1;VENDEDOR K
965736;EMPRESA 233;23/06/2022;24/06/2022;21/07/2022;21/07/2022;1436,98;Projeto em andamento;NV - 0024427;Uso e consumo;;TELEFONIA;;Cotação;;;Smartwatch Galaxy Watch4 Bt 40mm - Preto;3734821692;1;VENDEDOR F
965781;EMPRESA 3698;24/06/2022;24/06/2022;28/06/2022;28/06/2022;18606,35;Fechada e Perdida;NV - 0024449;Revenda;;TELEFONIA;;Cotação;;Boleto;17 celulares;0;;VENDEDOR R
965799;EMPRESA 3699;24/06/2022;24/06/2022;05/07/2022;05/07/2022;87040,8;Fechada e Perdida;NV - 0024452;Uso e consumo;;TELEFONIA;Cliente - Não informado / sem retorno;Cotação;;Boleto;Smartphone Samsung Galaxy M12 64GB 4G Wi-Fi Tela 6.5'' Dual Chip 4GB R...;3163816071;88;VENDEDOR S
965799;EMPRESA 3699;24/06/2022;24/06/2022;05/07/2022;05/07/2022;156410;Fechada e Perdida;NV - 0024454;Uso e consumo;;TELEFONIA;Cliente - Não informado / sem retorno;Cotação;;Boleto;Smartphone Motorola Moto G60s 128GB 4G Wi-Fi Tela 6,8'' Dual Chip 6GB ...;3618530100;100;VENDEDOR S
965799;EMPRESA 3699;24/06/2022;24/06/2022;05/07/2022;05/07/2022;125910;Fechada e Perdida;NV - 0024456;Uso e consumo;;TELEFONIA;Cliente - Não informado / sem retorno;Cotação;;Boleto;"Smartphone Samsung Galaxy A13 128GB 4G Wi-Fi Tela 6.6"" Dual Chip 4GB R...";4807381502;100;VENDEDOR S
965799;EMPRESA 3699;24/06/2022;24/06/2022;05/07/2022;05/07/2022;123210;Fechada e Perdida;NV - 0024455;Uso e consumo;;TELEFONIA;Cliente - Não informado / sem retorno;Cotação;;Boleto;Smartphone Motorola Moto G22 128GB 4G Wi-Fi Tela 6.5'' Dual Chip 4GB R...;4813023365;100;VENDEDOR S
965799;EMPRESA 3699;24/06/2022;24/06/2022;05/07/2022;05/07/2022;67410;Fechada e Perdida;NV - 0024453;Uso e consumo;;TELEFONIA;Cliente - Não informado / sem retorno;Cotação;;Boleto;Smartphone Samsung Galaxy A03 Core 32GB 4G Wi-Fi Tela 6.5'' Dual Chip ...;4342102701;100;VENDEDOR S
965825;EMPRESA 3700;24/06/2022;24/06/2022;25/07/2022;25/07/2022;969030;Fechada e Perdida;NV - 0024496;Uso e consumo;;PCS;Cliente - Não informado / sem retorno;Cotação;;Boleto;"Notebook Samsung Intel Core i5-1135G7 8GB 256GB SSD W11 15,6"" NP550XDA.";4100901640;300;VENDEDOR S
965708;EMPRESA 569;23/06/2022;24/06/2022;21/07/2022;21/07/2022;19291,94;Projeto em andamento;NV - 0024419;Uso e consumo;;ELETRONICOS (TVs);;Cotação;;Faturado;"Smart TV 65"" UHD Samsung 4k 65AU7700 Processador Crystal 4k";3069510501;5;VENDEDOR F
965812;EMPRESA 3603;24/06/2022;24/06/2022;29/06/2022;29/06/2022;551,04;Projeto em andamento;NV - 0024472;Uso e consumo;;"CONSTRUÇÃO & FERRAMENTAS - CONSTRUÇÃO; ELETRONICOS (TVs)";;Cotação;;Boleto;Suporte Fixo N01V4 para TVs de LCD, Plasma e LED Smart Black - ELG;108441887;8;VENDEDOR S
965812;EMPRESA 3603;24/06/2022;24/06/2022;29/06/2022;29/06/2022;669;Projeto em andamento;NV - 0024473;Uso e consumo;;"CONSTRUÇÃO & FERRAMENTAS - CONSTRUÇÃO; ELETRONICOS (TVs)";;Cotação;;Boleto;Adaptador Dell móvel usb-c DA310;2826439423;1;VENDEDOR S
965812;EMPRESA 3603;24/06/2022;24/06/2022;29/06/2022;29/06/2022;31999,92;Projeto em andamento;NV - 0024470;Uso e consumo;;"CONSTRUÇÃO & FERRAMENTAS - CONSTRUÇÃO; ELETRONICOS (TVs)";;Cotação;;Boleto;"Smart TV 65"" UHD Samsung 4k 65AU7700 Processador Crystal 4k Tela Sem L...";3069510501;8;VENDEDOR S
965790;EMPRESA 3701;24/06/2022;24/06/2022;24/06/2022;24/06/2022;13500;Fechada e Perdida;NV - 0024450;Uso e consumo;;PCS;Cliente - Pagamento - Crédito Negado;Cotação;;;;0;;VENDEDOR K
965804;EMPRESA 3702;24/06/2022;24/06/2022;30/06/2022;30/06/2022;13990;Fechada e Perdida;NV - 0024460;Uso e consumo;;TELEFONIA;Cliente - Desistência da compra;Cotação;;Boleto;Smartphone Samsung Galaxy A33 128GB 5G Wi-Fi Tela 6.4'' Dual Chip 6GB ...;4807381490;10;VENDEDOR S
965804;EMPRESA 3702;24/06/2022;24/06/2022;30/06/2022;30/06/2022;24990;Fechada e Perdida;NV - 0024459;Revenda;;TELEFONIA;Cliente - Desistência da compra;Cotação;;Boleto;Smartphone Samsung Galaxy A33 128GB 5G Wi-Fi Tela 6.4'' Dual Chip 6GB ...;4808148817;10;VENDEDOR S
965687;EMPRESA 3522;23/06/2022;24/06/2022;28/06/2022;29/07/2022;1941,09;Fechada e Ganha;NV - 0024405;Uso e consumo;;TELEFONIA;;Cotação;;;Smartphone Samsung Galaxy S20 Fe 128GB 4G Wi-Fi Tela 6.5'' Dual Chip;3234381205;1;VENDEDOR F
965817;EMPRESA 3703;24/06/2022;24/06/2022;30/06/2022;30/06/2022;17690;Fechada e Perdida;NV - 0024478;Uso e consumo;;TELEFONIA;Cliente - Desistência da compra;Cotação;;Boleto;Smartphone Samsung Galaxy M52 5G 128GB 5G Wi-Fi Tela 6.7'' Dual Chip 6...;4455139640;10;VENDEDOR S
965676;EMPRESA 2214;23/06/2022;24/06/2022;27/06/2022;27/06/2022;15999,96;Fechada e Perdida;NV - 0024400;Uso e consumo;;ELETRONICOS (TVs);Cliente - Preço;Cotação;;;"Smart TV 65"" UHD Samsung 4k 65AU7700 Processador Crystal 4k Tela Sem L...";3069510501;4;VENDEDOR K
965815;EMPRESA 4;24/06/2022;24/06/2022;24/06/2022;24/06/2022;30182,4;Projeto em andamento;NV - 0024475;Uso e consumo;;TELEFONIA;;;;;Smartphone Samsung Galaxy A03 Core 32GB 4G Wi-Fi Tela 6.5'' Dual Chip ...;4342102701;45;VENDEDOR K
965802;EMPRESA 3696;24/06/2022;24/06/2022;30/06/2022;30/06/2022;13990;Fechada e Perdida;NV - 0024457;Uso e consumo;;TELEFONIA;Cliente - Desistência da compra;Cotação;;Boleto;"Smartphone Samsung Galaxy A13 128GB 4G Wi-Fi Tela 6.6"" Dual Chip 4GB R...";4807381490;10;VENDEDOR S
965823;EMPRESA 3704;24/06/2022;24/06/2022;30/06/2022;30/06/2022;10799,85;Fechada e Perdida;NV - 0024493;Revenda;;ELETRODOMESTICOS;Cliente - Desistência da compra;Cotação;;Boleto;Fogão Atlas New Fastcook 4 Bocas Branco - Bivolt;4623826968;15;VENDEDOR S
965830;EMPRESA 3705;24/06/2022;24/06/2022;30/06/2022;30/06/2022;21490;Fechada e Perdida;NV - 0024502;Uso e consumo;;TELEFONIA;Cliente - Desistência da compra;Cotação;;Boleto;Smartphone Samsung Galaxy S20 Fe 128GB 4G Wi-Fi Tela 6.5'' Dual Chip 6...;3234381205;10;VENDEDOR S
965830;EMPRESA 3705;24/06/2022;24/06/2022;30/06/2022;30/06/2022;54890;Fechada e Perdida;NV - 0024503;Uso e consumo;;TELEFONIA;Cliente - Desistência da compra;Cotação;;Boleto;iPhone 13 Apple 128GB iOS 5G Wi-Fi Tela 6.1'' Câmera Dupla 12MP - Meia...;4864625500;10;VENDEDOR S
965821;EMPRESA 3706;24/06/2022;24/06/2022;30/06/2022;30/06/2022;23798;Projeto em andamento;NV - 0024491;Revenda;;BELEZA & SAUDE;;Cotação;;Boleto;Secador Cabelos Ph3700 Pink 110v  - Philco;128834709;200;VENDEDOR S
965753;EMPRESA 3707;23/06/2022;24/06/2022;27/06/2022;27/06/2022;39193,2;Fechada e Perdida;NV - 0024431;Uso e consumo;;PCS;Cliente - Pagamento - Crédito Negado;Cotação;;;"Notebook Samsung Intel Core i5-1135G7 8GB 256GB SSD W11 15,6"" NP550XDA...";4100901640;12;VENDEDOR K
965824;EMPRESA 991;24/06/2022;24/06/2022;28/06/2022;28/06/2022;10111,5;Projeto em andamento;NV - 0024495;Uso e consumo;;TELEFONIA;;Cotação;;Boleto;Smartphone Samsung Galaxy A03 Core 32GB 4G Wi-Fi Tela 6.5'' Dual Chip 2GB RAM Câmera 8MP + Selfie 5MP - Preto;4342102701;15;VENDEDOR S
965707;EMPRESA 569;23/06/2022;24/06/2022;;27/06/2022;39861;Fechada e Perdida;NV - 0024418;Uso e consumo;;TABLETS;B2W - Estoque (Falta de produto);Cotação;;Faturado;Tablet Samsung Galaxy A7 Lite 4g 32GB 3GB RAM SM-T225NZAPZTO;3420573340;40;VENDEDOR C
965831;EMPRESA 3708;24/06/2022;24/06/2022;30/06/2022;30/06/2022;54890;Fechada e Perdida;NV - 0024505;Uso e consumo;;TELEFONIA;Cliente - Desistência da compra;Cotação;;Boleto;iPhone 13 Apple 128GB iOS 5G Wi-Fi Tela 6.1'' Câmera Dupla 12MP - Meia...;4864625500;10;VENDEDOR S
965834;EMPRESA 3709;24/06/2022;24/06/2022;30/06/2022;30/06/2022;12990;Fechada e Perdida;NV - 0024507;Uso e consumo;;TELEFONIA;Cliente - Desistência da compra;Cotação;;Boleto;Smartphone Samsung Galaxy A22 128GB 4G Wi-Fi Tela 6.4'' Dual Chip 4GB ...;3518165272;10;VENDEDOR S
965699;EMPRESA 3710;23/06/2022;24/06/2022;12/07/2022;12/07/2022;9221,97;Fechada e Perdida;NV - 0024416;Uso e consumo;;ELETRONICOS (TVs);Cliente - Desistência da compra;Cotação;;;"Smart TV LG 65"" 4K UHD 65UP7550 Wi-Fi Bluetooth HDR Inteligência Artif...";3280454436;2;VENDEDOR K
965699;EMPRESA 3710;23/06/2022;24/06/2022;12/07/2022;12/07/2022;8399,98;Fechada e Perdida;NV - 0024468;Uso e consumo;;ELETRONICOS (TVs);Cliente - Desistência da compra;Cotação;;;"Smart TV 65"" Crystal UHD Samsung 4k 65AU8000 Painel Dynamic Crystal Co...";3069509606;2;VENDEDOR K
965499;EMPRESA 3675;21/06/2022;24/06/2022;24/06/2022;24/06/2022;22832,56;Projeto em andamento;NV - 0024517;Uso e consumo;;UTILIDADES DOMESTICAS;;Cotação;;Cartão de Crédito;Forno micro-ondas Electrolux MTD30 20 litros 110v;119757801;46;VENDEDOR C
965499;EMPRESA 3675;21/06/2022;24/06/2022;24/06/2022;24/06/2022;7273,68;Projeto em andamento;NV - 0024512;Uso e consumo;;UTILIDADES DOMESTICAS;;Cotação;;Cartão de Crédito;Torradeira Elétrica Electrolux Efficient ETS10-127V;3752711112;46;VENDEDOR C
965499;EMPRESA 3675;21/06/2022;24/06/2022;24/06/2022;24/06/2022;13766,55;Projeto em andamento;NV - 0024521;Uso e consumo;;UTILIDADES DOMESTICAS;;Cotação;;Cartão de Crédito;Multiprocessador 4em1 Oster 680w Mpr871 127v;134078170;46;VENDEDOR C
965499;EMPRESA 3675;21/06/2022;24/06/2022;24/06/2022;24/06/2022;7887,16;Projeto em andamento;NV - 0024513;Uso e consumo;;UTILIDADES DOMESTICAS;;Cotação;;Cartão de Crédito;Panela De Arroz Ph5b Visor Glass Inox 127v;134497032;46;VENDEDOR C
965499;EMPRESA 3675;21/06/2022;24/06/2022;24/06/2022;24/06/2022;9547,76;Projeto em andamento;NV - 0024514;Uso e consumo;;UTILIDADES DOMESTICAS;;Cotação;;Cartão de Crédito;Mixer Delight Oster Fpsthb2615r Vermelho - 110V;129071539;46;VENDEDOR C
965499;EMPRESA 3675;21/06/2022;24/06/2022;24/06/2022;24/06/2022;4060,8;Projeto em andamento;NV - 0024510;Uso e consumo;;UTILIDADES DOMESTICAS;;Cotação;;Cartão de Crédito;Kit Potes 10 Unidades - Electrolux;124202851;45;VENDEDOR C
965499;EMPRESA 3675;21/06/2022;24/06/2022;24/06/2022;24/06/2022;22832,56;Projeto em andamento;NV - 0024519;Uso e consumo;;UTILIDADES DOMESTICAS;;Cotação;;Cartão de Crédito;Batedeira Planetária 12vel 750w Inox Oster Obat651-127;134269857;46;VENDEDOR C
965681;EMPRESA 471;23/06/2022;24/06/2022;;19/07/2022;14999;Fechada e Perdida;NV - 0024401;Uso e consumo;;ELETRONICOS (TVs);Cliente - Desistência da compra;Cotação;;Faturado;"Smart TV 55"" UHD Samsung 4k 55AU7700 Processador Crystal 4k Tela Sem Limites Visual Livre de Cabos Alexa Built In";3069509622;5;VENDEDOR C
965829;EMPRESA 3711;24/06/2022;24/06/2022;24/06/2022;24/06/2022;1790;Projeto em andamento;NV - 0024501;Uso e consumo;;;;;;Faturado;Papel Chamex A4 75g Caixa com 10 Pacote 500 folhas;4063540231;10;VENDEDOR K
965829;EMPRESA 3711;24/06/2022;24/06/2022;24/06/2022;24/06/2022;4000;Projeto em andamento;NV - 0024500;Uso e consumo;;;;;;Faturado;Papel Chamex A4 75g Caixa com 10 Pacote 500 folhas;4063540231;22;VENDEDOR K
965724;EMPRESA 456;23/06/2022;24/06/2022;12/07/2022;12/07/2022;1556,1;Fechada e Perdida;NV - 0024424;Uso e consumo;;TELEFONIA;Cliente - Desistência da compra;Cotação;;;Smartphone Samsung Galaxy A52 128GB 4G Wi-Fi Tela 6.5'' Dual Chip 6GB RAM Câmera Quádrupla + Selfie 32MP - Preto;2937116387;1;VENDEDOR K
965807;EMPRESA 3712;24/06/2022;24/06/2022;24/06/2022;24/06/2022;46927,8;Projeto em andamento;NV - 0024464;Uso e consumo;;TELEFONIA;;Cotação;;Boleto;Smartphone Galaxy A03 64GB 4G Wi-Fi Tela 6.5'' Dual Chip 4GB RAM Câmera Dupla + Selfie 5MP - Azul;4533175073;58;VENDEDOR S
965117;EMPRESA 233;15/06/2022;24/06/2022;28/06/2022;28/06/2022;1112,98;Projeto em andamento;NV - 0024090;Uso e consumo;;ELETRONICOS (TVs);;Cotação;;;"Smart TV Roku 32"" LED HD Philco PTV32G70RCH Wi-Fi 2 HDMI 1 USB Dolby Audio";3805075131;1;VENDEDOR F
965760;EMPRESA 3713;23/06/2022;24/06/2022;29/06/2022;29/06/2022;4639,71;Projeto em andamento;NV - 0024435;Uso e consumo;;AUDIO;;Cotação;;Faturado;Fone de Ouvido Bluetooth JBL Tune 125BT;2736606857;29;VENDEDOR C
965761;EMPRESA 456;23/06/2022;24/06/2022;12/07/2022;12/07/2022;14500;Fechada e Perdida;NV - 0024436;Uso e consumo;;TELEFONIA;Cliente - Estoque - falta de produto;Cotação;;;"Apple iPad mini (6ª geração) A15 Bionic (8,3"", Wi-Fi + Cellular, 64GB) - Cinza-espacial";3919420756;2;VENDEDOR K
965819;EMPRESA 3714;24/06/2022;24/06/2022;30/06/2022;30/06/2022;25999;Fechada e Perdida;NV - 0024480;Revenda;;TELEFONIA;Cliente - Desistência da compra;Cotação;;Boleto;Carregador de Viagem Super Fast Charging 45W - Preto;1772028679;100;VENDEDOR S
965688;EMPRESA 2482;23/06/2022;24/06/2022;24/06/2022;24/06/2022;15500;Fechada e Perdida;NV - 0024406;Uso e consumo;;PCS;Cliente - Estoque - falta de produto;Cotação;;;;0;;VENDEDOR K
965695;EMPRESA 2910;23/06/2022;24/06/2022;;08/07/2022;17856,2;Fechada e Perdida;NV - 0024409;Uso e consumo;;TELEFONIA;Cliente - Desistência da compra;Cotação;;;iPhone 12 Apple 64GB iOS 5G Wi-Fi Tela 6.1'' Câmera 12MP - Preto;3591023246;4;VENDEDOR F
965765;EMPRESA 3715;23/06/2022;24/06/2022;;19/07/2022;757,56;Fechada e Perdida;NV - 0024438;Uso e consumo;;ELETRODOMESTICOS;Cliente - Desistência da compra;Cotação;;Boleto;Microondas + Forno Elétrico;2399170668;2;VENDEDOR C
965647;EMPRESA 646;22/06/2022;24/06/2022;12/07/2022;12/07/2022;3104,99;Fechada e Perdida;NV - 0024465;Uso e consumo;;TELEFONIA;Cliente - Desistência da compra;Cotação;;;Smartphone Samsung Galaxy A52 128GB 4G Wi-Fi Tela 6.5'' Dual Chip 6GB RAM Câmera;2937116387;2;VENDEDOR K
965767;EMPRESA 3716;23/06/2022;24/06/2022;24/06/2022;24/06/2022;3500;Fechada e Perdida;NV - 0024440;Uso e consumo;;ELETROPORTÁTEIS;Cliente - Estoque - falta de produto;Cotação;;Faturado;;0;;VENDEDOR K
965474;EMPRESA 3717;21/06/2022;25/06/2022;29/06/2022;29/06/2022;2901,05;Projeto em andamento;NV - 0024274;Uso e consumo;;UTILIDADES DOMESTICAS;;Cotação;;Faturado;110 facas;1564541013;110;VENDEDOR H
966196;EMPRESA 2978;30/06/2022;26/06/2022;29/07/2022;29/07/2022;4231,42;Fechada e Ganha;NV - 0024751;Uso e consumo;Caixa Off;ELETRODOMESTICOS;;Cotação;;Boleto;Refrigerador Consul Facilite CRB39 342;110267822;2;VENDEDOR R
965826;EMPRESA 129;24/06/2022;27/06/2022;;05/07/2022;8248,95;Fechada e Perdida;NV - 0024497;Uso e consumo;;INFORMÁTICA E ACESSÓRIOS;Cliente - Desistência da compra;Cotação;;;monitores 27/28;0;;VENDEDOR F
965877;EMPRESA 3718;27/06/2022;27/06/2022;07/07/2022;07/07/2022;71249,85;Fechada e Perdida;NV - 0024547;Uso e consumo;;CONSOLES & GAMES;Cliente - Preço;Cotação;;Boleto;Console Playstation 5 + Game Horizon Forbidden West - PS5;5315680629;15;VENDEDOR S
965841;EMPRESA 2215;24/06/2022;27/06/2022;;19/07/2022;1953;Fechada e Perdida;NV - 0024522;Uso e consumo;;TELEFONIA;Cliente - Desistência da compra;Cotação;;Boleto;"Smartphone Samsung Galaxy A13 128GB 4G Wi-Fi Tela 6.6"" Dual Chip 4GB RAM Câmera Quádrupla + Selfie 8MP - Preto";4807381481;2;VENDEDOR C
965757;EMPRESA 3719;23/06/2022;27/06/2022;27/06/2022;27/06/2022;6099,97;Fechada e Perdida;NV - 0024433;Uso e consumo;;ELETRODOMESTICOS;Cliente - Desistência da compra;Cotação;;;Geladeira/Refrigerador Electrolux Duplex DF44S Frost Free Top Freezer ...;1229167239;2;VENDEDOR K
965757;EMPRESA 3719;23/06/2022;27/06/2022;27/06/2022;27/06/2022;1006,98;Fechada e Perdida;NV - 0024568;Uso e consumo;;ELETRODOMESTICOS;Cliente - Desistência da compra;Cotação;;;Forno micro-ondas Electrolux MTO30 Branco 20L - 220v;2399170668;2;VENDEDOR K
965797;EMPRESA 233;24/06/2022;27/06/2022;27/06/2022;27/06/2022;4194,32;Fechada e Perdida;NV - 0024451;Uso e consumo;;ELETROPORTÁTEIS;Cliente - Desistência da compra;Cotação;;Faturado;Fone de Ouvido in Ear JBL C50HI Intra-Auricular Jblc50hiblk com Microf...;1723623076;20;VENDEDOR K
965805;EMPRESA 3720;24/06/2022;27/06/2022;;19/07/2022;8288,9;Fechada e Perdida;NV - 0024461;Uso e consumo;;ELETRODOMESTICOS;Cliente - Desistência da compra;Cotação;;Faturado;Itens Diversos;5017812030;5;VENDEDOR C
965803;EMPRESA 2466;24/06/2022;27/06/2022;30/06/2022;30/06/2022;2256,09;Projeto em andamento;NV - 0024458;Uso e consumo;;TELEFONIA;;Cotação;;Faturado;Smartphone Samsung Galaxy A33 128GB 5G Wi-Fi Tela 6.4'' Dual Chip 6GB;4808148420;1;VENDEDOR F
964674;EMPRESA 1136;08/06/2022;27/06/2022;27/06/2022;27/06/2022;850;Fechada e Perdida;NV - 0023844;Uso e consumo;;UTILIDADES DOMESTICAS;Fora de perfil;Cotação;;;;0;;VENDEDOR S
965814;EMPRESA 456;24/06/2022;27/06/2022;12/07/2022;12/07/2022;5991,04;Fechada e Perdida;NV - 0024474;Uso e consumo;;TELEFONIA;Cliente - Desistência da compra;Cotação;;;iPhone 12 Apple 256GB iOS 5G Wi-Fi Tela 6.1'' Câmera 12MP - Branco;3591024151;2;VENDEDOR K
965816;EMPRESA 554;24/06/2022;27/06/2022;;19/07/2022;5499,95;Fechada e Perdida;NV - 0024476;Uso e consumo;;ELETRONICOS (TVs);Cliente - Desistência da compra;Cotação;;Faturado;"Smart TV LG 24"" LED 24TL520S - 24"" Monitor Wi-Fi WebOS";1708933455;5;VENDEDOR C
965881;EMPRESA 3721;27/06/2022;27/06/2022;28/07/2022;28/07/2022;3419,5;Fechada e Perdida;NV - 0024561;Uso e consumo;Caixa Off;AUDIO;Cliente - Não informado / sem retorno;Cotação;;;Headset com Fio Logitech H111 com Microfone com Redução de Ruído e Conexão 3,5mm;134235868;50;VENDEDOR S
965527;EMPRESA 688;21/06/2022;27/06/2022;27/06/2022;27/06/2022;1000;Fechada e Perdida;NV - 0024303;Uso e consumo;;INFORMÁTICA E ACESSÓRIOS;B2W - Estoque (Falta de produto);Cotação;;Faturado;;0;1;VENDEDOR S
965822;EMPRESA 3722;24/06/2022;27/06/2022;06/07/2022;06/07/2022;3534,98;Projeto em andamento;NV - 0024492;Uso e consumo;;ELETRODOMESTICOS;;Cotação;;;Lava e Seca Samsung 11Kg WD11A4453BW Branca - 220v;4820514832;1;VENDEDOR F
965870;EMPRESA 3723;27/06/2022;27/06/2022;30/06/2022;30/06/2022;18725;Fechada e Perdida;NV - 0024542;Revenda;;TELEFONIA;Cliente - Desistência da compra;Cotação;;Boleto;Smartphone Samsung Galaxy A03 Core 32GB 4G Wi-Fi Tela 6.5'' Dual Chip ...;4342102701;25;VENDEDOR S
965935;EMPRESA 2025;27/06/2022;27/06/2022;;19/07/2022;138121,2;Fechada e Perdida;NV - 0024587;Uso e consumo;;TELEFONIA;Cliente - Desistência da compra;Cotação;;Faturado;"Macbook Pro 13"" M1 (8GB 512GB SSD) Cinza-Espacial";2535473226;12;VENDEDOR C
965868;EMPRESA 3724;27/06/2022;27/06/2022;30/06/2022;30/06/2022;10820,9;Projeto em andamento;NV - 0024541;Uso e consumo;;TELEFONIA;;Cotação;;Boleto;Smartphone Moto G20 64GB 4G Wi-Fi Tela 6.5'' Dual Chip 4GB RAM Câmera ...;3171318777;10;VENDEDOR S
965810;EMPRESA 2910;24/06/2022;27/06/2022;;01/07/2022;7265,13;Fechada e Perdida;NV - 0024467;Uso e consumo;;TELEFONIA;Cliente - Desistência da compra;Cotação;;Faturado;"iPhone 11 Apple (64GB) Preto Tela 6,1"" 4G Câmera 12MP iOS";1611315933;2;VENDEDOR C
